date,prefecture,count
2021-06-05,12,10949
2021-06-05,12,42
2021-06-05,13,1351
2021-06-05,13,32991
2021-06-05,13,1303
2021-06-05,13,25832
2021-06-05,13,95
2021-06-05,14,612
2021-06-05,14,21011
2021-06-05,14,569
2021-06-05,14,16678
2021-06-05,14,85
2021-06-05,15,287
2021-06-05,15,8014
2021-06-05,15,238
2021-06-05,15,6243
2021-06-05,15,13
2021-06-05,16,75
2021-06-05,16,3138
2021-06-05,16,78
2021-06-05,16,2278
2021-06-05,16,7
2021-06-05,17,91
2021-06-05,17,3003
2021-06-05,17,73
2021-06-05,17,2178
2021-06-05,17,9
2021-06-05,18,67
2021-06-05,18,1908
2021-06-05,18,46
2021-06-05,18,1522
2021-06-05,18,6
2021-06-05,19,30
2021-06-05,19,2925
2021-06-05,19,28
2021-06-05,19,2166
2021-06-05,19,11
2021-06-05,20,181
2021-06-05,20,6179
2021-06-05,20,149
2021-06-05,20,5231
2021-06-05,20,21
2021-06-05,21,182
2021-06-05,21,8155
2021-06-05,21,143
2021-06-05,21,6729
2021-06-05,21,3
2021-06-05,21,18
2021-06-05,22,674
2021-06-05,22,8327
2021-06-05,22,328
2021-06-05,22,5913
2021-06-05,22,23
2021-06-05,23,663
2021-06-05,23,22246
2021-06-05,23,603
2021-06-05,23,18445
2021-06-05,23,81
2021-06-05,24,210
2021-06-05,24,6021
2021-06-05,24,141
2021-06-05,24,4401
2021-06-05,24,24
2021-06-05,25,162
2021-06-05,25,2791
2021-06-05,25,102
2021-06-05,25,2291
2021-06-05,25,4
2021-06-05,26,258
2021-06-05,26,7520
2021-06-05,26,236
2021-06-05,26,5752
2021-06-05,26,20
2021-06-05,27,717
2021-06-05,27,25109
2021-06-05,27,606
2021-06-05,27,18822
2021-06-05,27,101
2021-06-05,28,501
2021-06-05,28,15117
2021-06-05,28,430
2021-06-05,28,11601
2021-06-05,28,52
2021-06-05,29,58
2021-06-05,29,3391
2021-06-05,29,54
2021-06-05,29,2659
2021-06-05,29,4
2021-06-05,30,157
2021-06-05,30,3203
2021-06-05,30,120
2021-06-05,30,2503
2021-06-05,30,3
2021-06-05,31,107
2021-06-05,31,2270
2021-06-05,31,115
2021-06-05,31,1737
2021-06-05,31,4
2021-06-05,32,71
2021-06-05,32,2045
2021-06-05,32,78
2021-06-05,32,1623
2021-06-05,32,8
2021-06-05,33,213
2021-06-05,33,6098
2021-06-05,33,186
2021-06-05,33,4828
2021-06-05,33,21
2021-06-05,34,298
2021-06-05,34,5924
2021-06-05,34,156
2021-06-05,34,4413
2021-06-05,34,4
2021-06-05,35,153
2021-06-05,35,3283
2021-06-05,35,156
2021-06-05,35,2589
2021-06-05,35,4
2021-06-05,36,79
2021-06-05,36,2428
2021-06-05,36,109
2021-06-05,36,2049
2021-06-05,36,2
2021-06-05,37,55
2021-06-05,37,3474
2021-06-05,37,63
2021-06-05,37,2822
2021-06-05,37,1
2021-06-05,38,104
2021-06-05,38,4938
2021-06-05,38,112
2021-06-05,38,3774
2021-06-05,38,24
2021-06-05,39,79
2021-06-05,39,1861
2021-06-05,39,75
2021-06-05,39,1410
2021-06-05,39,7
2021-06-05,40,893
2021-06-05,40,12262
2021-06-05,40,501
2021-06-05,40,8821
2021-06-05,40,82
2021-06-05,40,2
2021-06-05,40,46
2021-06-05,41,102
2021-06-05,41,2478
2021-06-05,41,94
2021-06-05,41,1978
2021-06-05,41,7
2021-06-05,42,268
2021-06-05,42,4509
2021-06-05,42,219
2021-06-05,42,3535
2021-06-05,42,7
2021-06-05,43,242
2021-06-05,43,4253
2021-06-05,43,156
2021-06-05,43,3073
2021-06-05,43,9
2021-06-05,44,72
2021-06-05,44,2483
2021-06-05,44,76
2021-06-05,44,1823
2021-06-05,44,6
2021-06-05,45,116
2021-06-05,45,2476
2021-06-05,45,93
2021-06-05,45,1857
2021-06-05,45,13
2021-06-05,46,168
2021-06-05,46,3477
2021-06-05,46,190
2021-06-05,46,2734
2021-06-05,46,7
2021-06-05,47,565
2021-06-05,47,3364
2021-06-05,47,381
2021-06-05,47,2761
2021-06-05,47,10
2021-06-06,1,497
2021-06-06,1,9628
2021-06-06,1,547
2021-06-06,1,7331
2021-06-06,1,5
2021-06-06,1,15
2021-06-06,2,61
2021-06-06,2,1592
2021-06-06,2,36
2021-06-06,2,1298
2021-06-06,2,4
2021-06-06,3,37
2021-06-06,3,2951
2021-06-06,3,38
2021-06-06,3,2084
2021-06-06,3,5
2021-06-06,4,210
2021-06-06,4,5432
2021-06-06,4,178
2021-06-06,4,4554
2021-06-06,4,10
2021-06-06,5,33
2021-06-06,5,1874
2021-06-06,5,19
2021-06-06,5,1341
2021-06-06,5,3
2021-06-06,6,98
2021-06-06,6,2819
2021-06-06,6,88
2021-06-06,6,2333
2021-06-06,6,9
2021-06-06,7,353
2021-06-06,7,2932
2021-06-06,7,382
2021-06-06,7,2337
2021-06-06,7,17
2021-06-06,7,21
2021-06-06,8,187
2021-06-06,8,6642
2021-06-06,8,168
2021-06-06,8,5806
2021-06-06,8,14
2021-06-06,9,59
2021-06-06,9,3209
2021-06-06,9,77
2021-06-06,9,2617
2021-06-06,9,3
2021-06-06,10,175
2021-06-06,10,2844
2021-06-06,10,249
2021-06-06,10,2785
2021-06-06,10,7
2021-06-06,11,257
2021-06-06,11,13558
2021-06-06,11,261
2021-06-06,11,11587
2021-06-06,11,39
2021-06-06,12,371
2021-06-06,12,12832
2021-06-06,12,392
2021-06-06,12,10559
2021-06-06,12,47
2021-06-06,13,1173
2021-06-06,13,31710
2021-06-06,13,1174
2021-06-06,13,26281
2021-06-06,13,79
2021-06-06,14,480
2021-06-06,14,19857
2021-06-06,14,454
2021-06-06,14,16588
2021-06-06,14,55
2021-06-06,15,256
2021-06-06,15,7383
2021-06-06,15,216
2021-06-06,15,6163
2021-06-06,15,5
2021-06-06,16,44
2021-06-06,16,2184
2021-06-06,16,50
2021-06-06,16,1777
2021-06-06,16,4
2021-06-06,17,87
2021-06-06,17,2875
2021-06-06,17,78
2021-06-06,17,2348
2021-06-06,17,6
2021-06-06,18,71
2021-06-06,18,1609
2021-06-06,18,50
2021-06-06,18,1265
2021-06-06,18,3
2021-06-06,19,48
2021-06-06,19,3382
2021-06-06,19,61
2021-06-06,19,2675
2021-06-06,19,11
2021-06-06,20,196
2021-06-06,20,8573
2021-06-06,20,225
2021-06-06,20,7710
2021-06-06,20,15
2021-06-06,21,157
2021-06-06,21,7602
2021-06-06,21,167
2021-06-06,21,6768
2021-06-06,21,2
2021-06-06,21,9
2021-06-06,22,816
2021-06-06,22,9954
2021-06-06,22,415
2021-06-06,22,8017
2021-06-06,22,23
2021-06-06,23,304
2021-06-06,23,13124
2021-06-06,23,344
2021-06-06,23,11954
2021-06-06,23,52
2021-06-06,24,175
2021-06-06,24,8075
2021-06-06,24,117
2021-06-06,24,6299
2021-06-06,24,33
2021-06-06,25,107
2021-06-06,25,3456
2021-06-06,25,80
2021-06-06,25,3071
2021-06-06,25,4
2021-06-06,26,484
2021-06-06,26,10152
2021-06-06,26,461
2021-06-06,26,8398
2021-06-06,26,32
2021-06-06,27,463
2021-06-06,27,18257
2021-06-06,27,390
2021-06-06,27,14464
2021-06-06,27,59
2021-06-06,28,370
2021-06-06,28,14091
2021-06-06,28,307
2021-06-06,28,11845
2021-06-06,28,17
2021-06-06,29,72
2021-06-06,29,4804
2021-06-06,29,55
2021-06-06,29,4013
2021-06-06,29,6
2021-06-06,30,51
2021-06-06,30,1867
2021-06-06,30,48
2021-06-06,30,1443
2021-06-06,30,3
2021-06-06,31,117
2021-06-06,31,1633
2021-06-06,31,103
2021-06-06,31,1370
2021-06-06,32,47
2021-06-06,32,1237
2021-06-06,32,47
2021-06-06,32,1008
2021-06-06,32,3
2021-06-06,33,158
2021-06-06,33,3551
2021-06-06,33,133
2021-06-06,33,2945
2021-06-06,33,1
2021-06-06,34,447
2021-06-06,34,6008
2021-06-06,34,241
2021-06-06,34,4777
2021-06-06,34,4
2021-06-06,35,419
2021-06-06,35,2780
2021-06-06,35,199
2021-06-06,35,2400
2021-06-06,35,1
2021-06-06,36,99
2021-06-06,36,2240
2021-06-06,36,83
2021-06-06,36,2026
2021-06-06,36,2
2021-06-06,37,91
2021-06-06,37,3292
2021-06-06,37,88
2021-06-06,37,2631
2021-06-06,37,5
2021-06-06,38,85
2021-06-06,38,3694
2021-06-06,38,67
2021-06-06,38,3047
2021-06-06,38,7
2021-06-06,39,95
2021-06-06,39,2593
2021-06-06,39,92
2021-06-06,39,2079
2021-06-06,39,7
2021-06-06,40,664
2021-06-06,40,12210
2021-06-06,40,406
2021-06-06,40,9240
2021-06-06,40,101
2021-06-06,40,1
2021-06-06,40,21
2021-06-06,41,85
2021-06-06,41,2180
2021-06-06,41,83
2021-06-06,41,1759
2021-06-06,41,5
2021-06-06,42,196
2021-06-06,42,3778
2021-06-06,42,176
2021-06-06,42,3185
2021-06-06,42,4
2021-06-06,43,110
2021-06-06,43,2090
2021-06-06,43,79
2021-06-06,43,1609
2021-06-06,43,4
2021-06-06,44,46
2021-06-06,44,1327
2021-06-06,44,59
2021-06-06,44,1029
2021-06-06,44,2
2021-06-06,45,159
2021-06-06,45,3258
2021-06-06,45,152
2021-06-06,45,2729
2021-06-06,45,7
2021-06-06,46,144
2021-06-06,46,2170
2021-06-06,46,184
2021-06-06,46,1759
2021-06-06,46,2
2021-06-06,47,888
2021-06-06,47,2704
2021-06-06,47,326
2021-06-06,47,2280
2021-06-06,47,10
2021-06-07,1,415
2021-06-07,1,16949
2021-06-07,1,342
2021-06-07,1,11673
2021-06-07,1,19
2021-06-07,1,90
2021-06-07,2,216
2021-06-07,2,3525
2021-06-07,2,101
2021-06-07,2,2280
2021-06-07,2,10
2021-06-07,3,44
2021-06-07,3,3078
2021-06-07,3,35
2021-06-07,3,2013
2021-06-07,3,9
2021-06-07,4,358
2021-06-07,4,9425
2021-06-07,4,307
2021-06-07,4,7214
2021-06-07,4,24
2021-06-07,5,27
2021-06-07,5,1485
2021-06-07,5,19
2021-06-07,5,1050
2021-06-07,5,4
2021-06-07,6,166
2021-06-07,6,3634
2021-06-07,6,107
2021-06-07,6,2710
2021-06-07,6,16
2021-06-07,7,354
2021-06-07,7,5285
2021-06-07,7,443
2021-06-07,7,3645
2021-06-07,7,1
2021-06-07,7,39
2021-06-07,7,24
2021-06-07,8,268
2021-06-07,8,8314
2021-06-07,8,175
2021-06-07,8,6581
2021-06-07,8,33
2021-06-07,9,91
2021-06-07,9,3900
2021-06-07,9,71
2021-06-07,9,2931
2021-06-07,9,15
2021-06-07,10,157
2021-06-07,10,7065
2021-06-07,10,112
2021-06-07,10,5334
2021-06-07,10,33
2021-06-07,11,364
2021-06-07,11,19506
2021-06-07,11,355
2021-06-07,11,15982
2021-06-07,11,63
2021-06-07,12,404
2021-06-07,12,15446
2021-06-07,12,388
2021-06-07,12,12991
2021-06-07,12,144
2021-06-07,13,972
2021-06-07,13,30107
2021-06-07,13,891
2021-06-07,13,21761
2021-06-07,13,97
2021-06-07,14,711
2021-06-07,14,21914
2021-06-07,14,585
2021-06-07,14,18989
2021-06-07,14,2
2021-06-07,14,107
2021-06-07,15,317
2021-06-07,15,6507
2021-06-07,15,178
2021-06-07,15,4700
2021-06-07,15,21
2021-06-07,16,63
2021-06-07,16,3528
2021-06-07,16,55
2021-06-07,16,2260
2021-06-07,16,12
2021-06-07,17,181
2021-06-07,17,4069
2021-06-07,17,137
2021-06-07,17,2990
2021-06-07,17,22
2021-06-07,18,69
2021-06-07,18,2311
2021-06-07,18,43
2021-06-07,18,1773
2021-06-07,18,4
2021-06-07,19,59
2021-06-07,19,1474
2021-06-07,19,48
2021-06-07,19,1125
2021-06-07,19,3
2021-06-07,20,194
2021-06-07,20,5707
2021-06-07,20,94
2021-06-07,20,4488
2021-06-07,20,24
2021-06-07,21,131
2021-06-07,21,6938
2021-06-07,21,108
2021-06-07,21,5260
2021-06-07,21,1
2021-06-07,21,1
2021-06-07,21,20
2021-06-07,22,157
2021-06-07,22,8540
2021-06-07,22,79
2021-06-07,22,6024
2021-06-07,22,26
2021-06-07,23,611
2021-06-07,23,25413
2021-06-07,23,491
2021-06-07,23,19619
2021-06-07,23,112
2021-06-07,24,214
2021-06-07,24,5049
2021-06-07,24,140
2021-06-07,24,3800
2021-06-07,24,30
2021-06-07,25,96
2021-06-07,25,2729
2021-06-07,25,72
2021-06-07,25,1988
2021-06-07,25,8
2021-06-07,26,207
2021-06-07,26,6872
2021-06-07,26,142
2021-06-07,26,4776
2021-06-07,26,37
2021-06-07,27,718
2021-06-07,27,28629
2021-06-07,27,497
2021-06-07,27,20892
2021-06-07,27,122
2021-06-07,28,547
2021-06-07,28,17631
2021-06-07,28,427
2021-06-07,28,13594
2021-06-07,28,82
2021-06-07,29,92
2021-06-07,29,4122
2021-06-07,29,90
2021-06-07,29,3123
2021-06-07,29,8
2021-06-07,30,129
2021-06-07,30,2696
2021-06-07,30,117
2021-06-07,30,1925
2021-06-07,30,8
2021-06-07,31,52
2021-06-07,31,1727
2021-06-07,31,40
2021-06-07,31,1192
2021-06-07,31,10
2021-06-07,32,84
2021-06-07,32,2782
2021-06-07,32,61
2021-06-07,32,2123
2021-06-07,32,7
2021-06-07,33,320
2021-06-07,33,6328
2021-06-07,33,208
2021-06-07,33,4773
2021-06-07,33,12
2021-06-07,34,147
2021-06-07,34,6645
2021-06-07,34,100
2021-06-07,34,4751
2021-06-07,34,17
2021-06-07,35,126
2021-06-07,35,4332
2021-06-07,35,85
2021-06-07,35,2951
2021-06-07,35,18
2021-06-07,36,69
2021-06-07,36,2231
2021-06-07,36,69
2021-06-07,36,1679
2021-06-07,36,9
2021-06-07,37,65
2021-06-07,37,2002
2021-06-07,37,39
2021-06-07,37,1346
2021-06-07,37,8
2021-06-07,38,160
2021-06-07,38,4657
2021-06-07,38,102
2021-06-07,38,3276
2021-06-07,38,11
2021-06-07,39,124
2021-06-07,39,1870
2021-06-07,39,74
2021-06-07,39,1305
2021-06-07,39,6
2021-06-07,40,998
2021-06-07,40,11861
2021-06-07,40,479
2021-06-07,40,8540
2021-06-07,40,110
2021-06-07,40,4
2021-06-07,40,78
2021-06-07,41,90
2021-06-07,41,3461
2021-06-07,41,84
2021-06-07,41,2597
2021-06-07,41,18
2021-06-07,42,165
2021-06-07,42,4639
2021-06-07,42,95
2021-06-07,42,3040
2021-06-07,42,10
2021-06-07,43,435
2021-06-07,43,7601
2021-06-07,43,198
2021-06-07,43,5114
2021-06-07,43,29
2021-06-07,44,95
2021-06-07,44,4280
2021-06-07,44,94
2021-06-07,44,2971
2021-06-07,44,9
2021-06-07,45,159
2021-06-07,45,3023
2021-06-07,45,87
2021-06-07,45,2074
2021-06-07,45,11
2021-06-07,46,125
2021-06-07,46,5892
2021-06-07,46,109
2021-06-07,46,4363
2021-06-07,46,23
2021-06-07,47,77
2021-06-07,47,1490
2021-06-07,47,49
2021-06-07,47,1119
2021-06-07,47,9
2021-06-08,1,474
2021-06-08,1,17452
2021-06-08,1,478
2021-06-08,1,11825
2021-06-08,1,21
2021-06-08,1,91
2021-06-08,2,303
2021-06-08,2,4114
2021-06-08,2,159
2021-06-08,2,2674
2021-06-08,2,8
2021-06-08,3,73
2021-06-08,3,3882
2021-06-08,3,57
2021-06-08,3,2511
2021-06-08,3,15
2021-06-08,4,365
2021-06-08,4,10157
2021-06-08,4,297
2021-06-08,4,7682
2021-06-08,4,29
2021-06-08,5,52
2021-06-08,5,1271
2021-06-08,5,30
2021-06-08,5,873
2021-06-08,5,3
2021-06-08,6,201
2021-06-08,6,4009
2021-06-08,6,154
2021-06-08,6,3103
2021-06-08,6,17
2021-06-08,7,390
2021-06-08,7,6209
2021-06-08,7,426
2021-06-08,7,4338
2021-06-08,7,48
2021-06-08,7,25
2021-06-08,8,329
2021-06-08,8,8566
2021-06-08,8,211
2021-06-08,8,6776
2021-06-08,8,50
2021-06-08,9,90
2021-06-08,9,4531
2021-06-08,9,74
2021-06-08,9,3530
2021-06-08,9,21
2021-06-08,10,309
2021-06-08,10,6914
2021-06-08,10,284
2021-06-08,10,5472
2021-06-08,10,28
2021-06-08,11,374
2021-06-08,11,21250
2021-06-08,11,334
2021-06-08,11,17084
2021-06-08,11,72
2021-06-08,12,383
2021-06-08,12,16813
2021-06-08,12,366
2021-06-08,12,13657
2021-06-08,12,163
2021-06-08,13,1115
2021-06-08,13,32987
2021-06-08,13,884
2021-06-08,13,24047
2021-06-08,13,126
2021-06-08,14,977
2021-06-08,14,24082
2021-06-08,14,683
2021-06-08,14,19904
2021-06-08,14,125
2021-06-08,15,166
2021-06-08,15,6727
2021-06-08,15,122
2021-06-08,15,4500
2021-06-08,15,27
2021-06-08,16,100
2021-06-08,16,4111
2021-06-08,16,68
2021-06-08,16,2752
2021-06-08,16,13
2021-06-08,17,158
2021-06-08,17,3791
2021-06-08,17,80
2021-06-08,17,2650
2021-06-08,17,6
2021-06-08,18,174
2021-06-08,18,2428
2021-06-08,18,77
2021-06-08,18,1850
2021-06-08,18,6
2021-06-08,19,76
2021-06-08,19,2023
2021-06-08,19,56
2021-06-08,19,1535
2021-06-08,19,5
2021-06-08,20,218
2021-06-08,20,5782
2021-06-08,20,134
2021-06-08,20,4708
2021-06-08,20,31
2021-06-08,21,138
2021-06-08,21,7371
2021-06-08,21,119
2021-06-08,21,5656
2021-06-08,21,1
2021-06-08,21,6
2021-06-08,21,31
2021-06-08,22,342
2021-06-08,22,9923
2021-06-08,22,163
2021-06-08,22,6984
2021-06-08,22,38
2021-06-08,23,645
2021-06-08,23,26855
2021-06-08,23,469
2021-06-08,23,20572
2021-06-08,23,124
2021-06-08,24,252
2021-06-08,24,5138
2021-06-08,24,135
2021-06-08,24,3730
2021-06-08,24,35
2021-06-08,25,82
2021-06-08,25,3117
2021-06-08,25,75
2021-06-08,25,2585
2021-06-08,25,13
2021-06-08,26,213
2021-06-08,26,7056
2021-06-08,26,150
2021-06-08,26,4969
2021-06-08,26,40
2021-06-08,27,889
2021-06-08,27,30178
2021-06-08,27,545
2021-06-08,27,21960
2021-06-08,27,99
2021-06-08,28,600
2021-06-08,28,18373
2021-06-08,28,558
2021-06-08,28,13646
2021-06-08,28,80
2021-06-08,29,115
2021-06-08,29,4478
2021-06-08,29,111
2021-06-08,29,3537
2021-06-08,29,5
2021-06-08,30,150
2021-06-08,30,2871
2021-06-08,30,93
2021-06-08,30,1971
2021-06-08,30,6
2021-06-08,31,49
2021-06-08,31,1665
2021-06-08,31,37
2021-06-08,31,1198
2021-06-08,31,6
2021-06-08,32,103
2021-06-08,32,2740
2021-06-08,32,86
2021-06-08,32,1942
2021-06-08,32,13
2021-06-08,33,390
2021-06-08,33,6534
2021-06-08,33,229
2021-06-08,33,4859
2021-06-08,33,29
2021-06-08,34,226
2021-06-08,34,9045
2021-06-08,34,187
2021-06-08,34,6154
2021-06-08,34,14
2021-06-08,35,142
2021-06-08,35,4878
2021-06-08,35,134
2021-06-08,35,3363
2021-06-08,35,27
2021-06-08,36,110
2021-06-08,36,2814
2021-06-08,36,82
2021-06-08,36,2169
2021-06-08,36,14
2021-06-08,37,65
2021-06-08,37,3482
2021-06-08,37,53
2021-06-08,37,2347
2021-06-08,37,12
2021-06-08,38,159
2021-06-08,38,4459
2021-06-08,38,122
2021-06-08,38,3171
2021-06-08,38,11
2021-06-08,39,124
2021-06-08,39,2519
2021-06-08,39,81
2021-06-08,39,1728
2021-06-08,39,4
2021-06-08,40,1376
2021-06-08,40,14347
2021-06-08,40,485
2021-06-08,40,10030
2021-06-08,40,143
2021-06-08,40,1
2021-06-08,40,82
2021-06-08,41,99
2021-06-08,41,3769
2021-06-08,41,82
2021-06-08,41,2750
2021-06-08,41,17
2021-06-08,42,161
2021-06-08,42,4831
2021-06-08,42,80
2021-06-08,42,3120
2021-06-08,42,14
2021-06-08,43,437
2021-06-08,43,7588
2021-06-08,43,220
2021-06-08,43,5157
2021-06-08,43,19
2021-06-08,44,148
2021-06-08,44,4398
2021-06-08,44,113
2021-06-08,44,3042
2021-06-08,44,5
2021-06-08,45,192
2021-06-08,45,3447
2021-06-08,45,121
2021-06-08,45,2446
2021-06-08,45,15
2021-06-08,46,155
2021-06-08,46,6265
2021-06-08,46,118
2021-06-08,46,4532
2021-06-08,46,21
2021-06-08,47,114
2021-06-08,47,2193
2021-06-08,47,108
2021-06-08,47,1605
2021-06-08,47,13
2021-06-09,1,450
2021-06-09,1,17315
2021-06-09,1,1
2021-06-09,1,440
2021-06-09,1,11478
2021-06-09,1,1
2021-06-09,1,23
2021-06-09,1,90
2021-06-09,2,361
2021-06-09,2,3861
2021-06-09,2,147
2021-06-09,2,2564
2021-06-09,2,15
2021-06-09,3,63
2021-06-09,3,4061
2021-06-09,3,52
2021-06-09,3,2553
2021-06-09,3,16
2021-06-09,4,329
2021-06-09,4,8357
2021-06-09,4,262
2021-06-09,4,6488
2021-06-09,4,36
2021-06-09,5,80
2021-06-09,5,1258
2021-06-09,5,44
2021-06-09,5,888
2021-06-09,5,2
2021-06-09,6,216
2021-06-09,6,3960
2021-06-09,6,148
2021-06-09,6,2968
2021-06-09,6,19
2021-06-09,7,412
2021-06-09,7,5456
2021-06-09,7,453
2021-06-09,7,4143
2021-06-09,7,37
2021-06-09,7,24
2021-06-09,8,299
2021-06-09,8,7913
2021-06-09,8,185
2021-06-09,8,6567
2021-06-09,8,40
2021-06-09,9,76
2021-06-09,9,4419
2021-06-09,9,69
2021-06-09,9,3337
2021-06-09,9,7
2021-06-09,10,177
2021-06-09,10,6946
2021-06-09,10,1
2021-06-09,10,137
2021-06-09,10,5384
2021-06-09,10,35
2021-06-09,11,414
2021-06-09,11,20624
2021-06-09,11,366
2021-06-09,11,17020
2021-06-09,11,75
2021-06-09,12,427
2021-06-09,12,16175
2021-06-09,12,445
2021-06-09,12,13400
2021-06-09,12,130
2021-06-09,13,1281
2021-06-09,13,33232
2021-06-09,13,1050
2021-06-09,13,24294
2021-06-09,13,102
2021-06-09,14,1081
2021-06-09,14,24644
2021-06-09,14,874
2021-06-09,14,20980
2021-06-09,14,102
2021-06-09,15,376
2021-06-09,15,6589
2021-06-09,15,186
2021-06-09,15,4687
2021-06-09,15,17
2021-06-09,16,76
2021-06-09,16,3402
2021-06-09,16,52
2021-06-09,16,2327
2021-06-09,16,19
2021-06-09,17,183
2021-06-09,17,4056
2021-06-09,17,135
2021-06-09,17,2873
2021-06-09,17,7
2021-06-09,18,204
2021-06-09,18,2026
2021-06-09,18,82
2021-06-09,18,1650
2021-06-09,18,6
2021-06-09,19,118
2021-06-09,19,1880
2021-06-09,19,79
2021-06-09,19,1401
2021-06-09,19,17
2021-06-09,20,156
2021-06-09,20,5955
2021-06-09,20,114
2021-06-09,20,4516
2021-06-09,20,38
2021-06-09,21,237
2021-06-09,21,7890
2021-06-09,21,165
2021-06-09,21,6391
2021-06-09,21,1
2021-06-09,21,3
2021-06-09,21,27
2021-06-09,22,290
2021-06-09,22,10398
2021-06-09,22,135
2021-06-09,22,7283
2021-06-09,22,28
2021-06-09,23,594
2021-06-09,23,23674
2021-06-09,23,468
2021-06-09,23,18059
2021-06-09,23,106
2021-06-09,24,293
2021-06-09,24,5557
2021-06-09,24,209
2021-06-09,24,4235
2021-06-09,24,33
2021-06-09,25,124
2021-06-09,25,3860
2021-06-09,25,78
2021-06-09,25,3078
2021-06-09,25,11
2021-06-09,26,273
2021-06-09,26,6870
2021-06-09,26,189
2021-06-09,26,4942
2021-06-09,26,23
2021-06-09,27,840
2021-06-09,27,27377
2021-06-09,27,576
2021-06-09,27,20069
2021-06-09,27,110
2021-06-09,28,716
2021-06-09,28,17660
2021-06-09,28,596
2021-06-09,28,13315
2021-06-09,28,1
2021-06-09,28,70
2021-06-09,29,187
2021-06-09,29,4886
2021-06-09,29,157
2021-06-09,29,3832
2021-06-09,29,8
2021-06-09,30,110
2021-06-09,30,2799
2021-06-09,30,94
2021-06-09,30,2044
2021-06-09,30,4
2021-06-09,31,37
2021-06-09,31,1725
2021-06-09,31,34
2021-06-09,31,1230
2021-06-09,31,5
2021-06-09,32,100
2021-06-09,32,2604
2021-06-09,32,83
2021-06-09,32,1851
2021-06-09,32,5
2021-06-09,33,321
2021-06-09,33,6081
2021-06-09,33,216
2021-06-09,33,4293
2021-06-09,33,23
2021-06-09,34,267
2021-06-09,34,9270
2021-06-09,34,131
2021-06-09,34,6031
2021-06-09,34,15
2021-06-09,35,119
2021-06-09,35,5071
2021-06-09,35,103
2021-06-09,35,3537
2021-06-09,35,32
2021-06-09,36,97
2021-06-09,36,2544
2021-06-09,36,98
2021-06-09,36,2001
2021-06-09,36,9
2021-06-09,37,71
2021-06-09,37,3202
2021-06-09,37,43
2021-06-09,37,2293
2021-06-09,37,12
2021-06-09,38,189
2021-06-09,38,4071
2021-06-09,38,126
2021-06-09,38,3035
2021-06-09,38,5
2021-06-09,39,222
2021-06-09,39,2204
2021-06-09,39,130
2021-06-09,39,1540
2021-06-09,39,10
2021-06-09,40,1249
2021-06-09,40,13824
2021-06-09,40,469
2021-06-09,40,9840
2021-06-09,40,160
2021-06-09,40,2
2021-06-09,40,63
2021-06-09,41,155
2021-06-09,41,3244
2021-06-09,41,152
2021-06-09,41,2336
2021-06-09,41,20
2021-06-09,42,245
2021-06-09,42,5699
2021-06-09,42,166
2021-06-09,42,3875
2021-06-09,42,82
2021-06-09,43,337
2021-06-09,43,6232
2021-06-09,43,202
2021-06-09,43,4367
2021-06-09,43,14
2021-06-09,44,154
2021-06-09,44,4173
2021-06-09,44,93
2021-06-09,44,2962
2021-06-09,44,11
2021-06-09,45,258
2021-06-09,45,3692
2021-06-09,45,177
2021-06-09,45,2581
2021-06-09,45,29
2021-06-09,46,253
2021-06-09,46,5154
2021-06-09,46,170
2021-06-09,46,3947
2021-06-09,46,15
2021-06-09,47,274
2021-06-09,47,2689
2021-06-09,47,195
2021-06-09,47,2195
2021-06-09,47,16
2021-06-10,1,593
2021-06-10,1,16783
2021-06-10,1,497
2021-06-10,1,11110
2021-06-10,1,2
2021-06-10,1,20
2021-06-10,1,85
2021-06-10,2,353
2021-06-10,2,3826
2021-06-10,2,196
2021-06-10,2,2397
2021-06-10,2,5
2021-06-10,3,61
2021-06-10,3,3980
2021-06-10,3,62
2021-06-10,3,2641
2021-06-10,3,21
2021-06-10,4,332
2021-06-10,4,8805
2021-06-10,4,233
2021-06-10,4,6606
2021-06-10,4,30
2021-06-10,5,97
2021-06-10,5,1714
2021-06-10,5,68
2021-06-10,5,1020
2021-06-10,5,10
2021-06-10,6,207
2021-06-10,6,3489
2021-06-10,6,165
2021-06-10,6,2686
2021-06-10,6,18
2021-06-10,7,389
2021-06-10,7,5373
2021-06-10,7,430
2021-06-10,7,3974
2021-06-10,7,37
2021-06-10,7,24
2021-06-10,8,350
2021-06-10,8,7701
2021-06-10,8,226
2021-06-10,8,6167
2021-06-10,8,31
2021-06-10,9,78
2021-06-10,9,4309
2021-06-10,9,82
2021-06-10,9,3384
2021-06-10,9,13
2021-06-10,10,245
2021-06-10,10,5891
2021-06-10,10,179
2021-06-10,10,4425
2021-06-10,10,34
2021-06-10,11,562
2021-06-10,11,21998
2021-06-10,11,477
2021-06-10,11,18594
2021-06-10,11,63
2021-06-10,12,547
2021-06-10,12,15192
2021-06-10,12,406
2021-06-10,12,12479
2021-06-10,12,1
2021-06-10,12,126
2021-06-10,13,1315
2021-06-10,13,29677
2021-06-10,13,996
2021-06-10,13,22042
2021-06-10,13,114
2021-06-10,14,1128
2021-06-10,14,24552
2021-06-10,14,877
2021-06-10,14,21194
2021-06-10,14,97
2021-06-10,15,262
2021-06-10,15,6577
2021-06-10,15,159
2021-06-10,15,4787
2021-06-10,15,21
